username;date;text;hashtags;id;permalink,,,,,,,,,,,,
";2017-12-16 07:45;""20% OFF # sale # save # Huawei # smartphone # Mate9 Huawei Mate 9 with Amazon Alexa and Leica Dual Camera - 64GB Unlocked Phone- Space Gray (US Warranty) http://amzn.to/2Cx056P pic.twitter.com/mH09kHfhEA"";# # # # #;""941922126482812929"";https://twitter.com/the_best_offer/status/941922126482812929",,,,,,,,,,,,
";2017-12-16 05:42;""I think I need a new phone and I can either afford a @ Huawei Nova2i or a @ Samsung J7+ which do u think is better? # phonechoice"";#;""941891282825240576"";https://twitter.com/eslweb/status/941891282825240576",,,,,,,,,,,,
";2017-12-16 05:38;""China's Top Phone Makers Huawei and Xiaomi In Talks With Carriers To Expand To US Market https://bloom.bg/2ABVpew"";;""941890277442142208"";https://twitter.com/kuhn_on_kash/status/941890277442142208",,,,,,,,,,,,
";2017-12-16 05:36;""Huawei and Xiaomi reportedly in talks with U.S. carriers to sell phones http://dld.bz/gzaP8 pic.twitter.com/58cIlF5grT"";;""941889699425251328"";https://twitter.com/EagleStarNET/status/941889699425251328",,,,,,,,,,,,
";2017-12-16 05:08;""Huawei and Xiaomi reportedly in talks with U.S. carriers to sell phones https://goo.gl/fqqZij # trendpic.twitter.com/n575h5g88J"";#;""941882612926132224"";https://twitter.com/freyduni/status/941882612926132224",,,,,,,,,,,,
";2017-12-16 02:45;""20% OFF # sale # save # Huawei # smartphone # Mate9 Huawei Mate 9 with Amazon Alexa and Leica Dual Camera - 64GB Unlocked Phone - Space Gray (US Warranty) http://amzn.to/2Cx056P pic.twitter.com/tiwsQxRUhF"";# # # # #;""941846674221207553"";https://twitter.com/the_best_daily/status/941846674221207553",,,,,,,,,,,,
";2017-12-16 02:45;""20% OFF # sale # save # Huawei # smartphone # Mate9 Huawei Mate 9 with Amazon Alexa and Leica Dual Camera - 64GB Unlocked Phone - Space Gray (US Warranty) http://amzn.to/2Cx056P pic.twitter.com/Lvnmic9Dnz"";# # # # #;""941846664691687426"";https://twitter.com/the_best_offer/status/941846664691687426",,,,,,,,,,,,
";2017-12-16 01:55;""China's Top Phone Makers Huawei and Xiaomi In Talks With Carriers To Expand To US Market https://goo.gl/Zs8Vvx"";;""941834158539661312"";https://twitter.com/ve3ofa/status/941834158539661312",,,,,,,,,,,,
";2017-12-16 01:36;""Huawei Honor 4x", but i want to get a Razer Phone cause i think that is the best phone for an ultra gamer like me," but don't have money to get that phone so this christmast like all before will be sad but nvm maybe other people get it and be happy with it. # RazerPhoneIsTheBest"";#;""941829427041677312"";https://twitter.com/stark863/status/941829427041677312",,,,,,,,,,
";2017-12-16 01:16;""Huawei and Xiaomi reportedly in talks with U.S. carriers to sell phones http://ift.tt/2kwRuJa"";;""941824301858041856"";https://twitter.com/krunox123/status/941824301858041856",,,,,,,,,,,,
";2017-12-16 01:10;""Huawei and Xiaomi reportedly in talks with US carriers to sell phones http://ift.tt/2kxe9VR"";;""941822848896704512"";https://twitter.com/NTKRNow/status/941822848896704512",,,,,,,,,,,,
";2017-12-16 01:02;""Wow - Huawei Mate 9 with Amazon Alexa and Leica Dual Camera - 64GB Unlocked Phone - Moonlight Silver (US Warranty) https://allsorce.com/2017/12/15/huawei-mate-9-with-amazon-alexa-and-leica-dual-camera-64gb-unlocked-phone-moonlight-silver-us-warranty/ �?- # follow # news # breakingnews # allsorce # likes4likes # follow4follow # artofdaring # lilacfire # weridplacestoseesanta # bbcqt"";# # # # # # # # # #;""941820875644444672"";https://twitter.com/allsorce_/status/941820875644444672",,,,,,,,,,,,
";2017-12-16 01:02;""# unlock # unlocking # phone here http://bit.ly/1Om7J7n Huawei Mate 10 Lite review - Probably every Huawei flagship - be it P-series or a Mate - has had a trusted companion", a Lite version to complement - and. well," compliment it. The flagship shines e... http://ow.ly/wbA050fK18G"";# # #;""941820739530907648"";https://twitter.com/ItechUnlimited/status/941820739530907648",,,,,,,,,,
";2017-12-16 00:55;""Huawei and Xiaomi reportedly in talks with U.S. carriers to sell phones https://tamtam1blog.wordpress.com/2017/12/15/huawei-and-xiaomi-reportedly-in-talks-with-u-s-carriers-to-sell-phones/ �?;;""941819086140456960"";https://twitter.com/TammyE69871/status/941819086140456960",,,,,,,,,,,,
";2017-12-16 00:41;""Huawei and Xiaomi reportedly in talks with U.S. carriers to sell phones http://ift.tt/2BfD8EU"";;""941815474454536192"";https://twitter.com/Limitlesstouch/status/941815474454536192",,,,,,,,,,,,
";2017-12-16 00:34;""And the beat phone of the year award goes toHUAWEI MATE 10 pro"";;""941813777229537282"";https://twitter.com/payara_id/status/941813777229537282",,,,,,,,,,,,
";2017-12-16 00:30;""Huawei and Xiaomi reportedly in talks with U.S. carriers to sell phones http://newsvire.com/huawei-and-xiaomi-reportedly-in-talks-with-u-s-carriers-to-sell-phones/ …pic.twitter.com/KSr9PovYIg"";;""941812753039159296"";https://twitter.com/rajputcoool/status/941812753039159296",,,,,,,,,,,,
";2017-12-15 23:45;""Huawei and Xiaomi reportedly in talks with US carriers to sell phones - Huawei and Xiaomi reportedly in talks with US carriers to sell phones Digital TrendsFull coverage http://ow.ly/14kh50fJYDw"";;""941801491169529857"";https://twitter.com/MobileCulture/status/941801491169529857",,,,,,,,,,,,
";2017-12-15 23:41;""Huawei and Xiaomi reportedly in talks with U.S. carriers to sell phones - Digital Trends https://apple.news/Ad2k09Ci3RF-me3tlO5NtmA �?;;""941800426516680704"";https://twitter.com/ajalburaidi/status/941800426516680704",,,,,,,,,,,,
";2017-12-15 23:36;""Huawei and Xiaomi reportedly in talks with U.S. carriers to sell phones http://bit.ly/2ogXB9L https://twitter.com/DigitalTrends/status/941786719971524608 �?;;""941799070498217984"";https://twitter.com/juaniraola/status/941799070498217984",,,,,,,,,,,,
";2017-12-15 23:08;""Huawei and Xiaomi reportedly in talks with U.S. carriers to sell phones http://dlvr.it/Q693jh pic.twitter.com/6K1fMcGAuO"";;""941792003527806976"";https://twitter.com/digidialogues/status/941792003527806976",,,,,,,,,,,,
";2017-12-15 23:06;""Huawei and Xiaomi reportedly in talks with U.S. carriers to sell phones http://dlvr.it/Q692vW pic.twitter.com/iRucRujuQD"";;""941791526786437121"";https://twitter.com/Wearables101/status/941791526786437121",,,,,,,,,,,,
";2017-12-15 23:03;""Huawei and Xiaomi reportedly in talks with U.S. carriers to sell phones - Android Lane https://www.androidlane.com/huawei-xiaomi-reportedly-talks-u-s-carriers-sell-phones/145462/ …pic.twitter.com/Gh9ZZHIPdq"";;""941790846143176704"";https://twitter.com/theandroidlane/status/941790846143176704",,,,,,,,,,,,
";2017-12-15 22:58;""Huawei and Xiaomi reportedly in talks with US carriers to sell phones: http://bit.ly/2zeM2Db"";;""941789489458040833"";https://twitter.com/fusioneletronix/status/941789489458040833",,,,,,,,,,,,
";2017-12-15 22:55;""Huawei and Xiaomi reportedly in talks with U.S. carriers to sell phones http://ift.tt/2kwRuJa"";;""941788769090506753"";https://twitter.com/chatapon2/status/941788769090506753",,,,,,,,,,,,
";2017-12-15 22:51;""Huawei and Xiaomi reportedly in talks with U.S. carriers to sell phones http://bit.ly/2ogXB9L"";;""941787783059959808"";https://twitter.com/superfabis/status/941787783059959808",,,,,,,,,,,,
";2017-12-15 22:49;""Huawei and Xiaomi reportedly in talks with U.S. carriers to sell phones http://ift.tt/2kwRuJa # Dubai # Tech # Digital # Inbound # Advertising # Marketing"";# # # # # #;""941787263138172929"";https://twitter.com/XeeSheikh/status/941787263138172929",,,,,,,,,,,,
";2017-12-15 22:49;""Huawei and Xiaomi reportedly in talks with U.S. carriers to sell phones http://bit.ly/2ogXB9L"";;""941787236495970309"";https://twitter.com/_sanjanaarora/status/941787236495970309",,,,,,,,,,,,
";2017-12-15 22:47;""Huawei and Xiaomi reportedly in talks with U.S. carriers to sell phones http://bit.ly/2ogXB9L"";;""941786841338073089"";https://twitter.com/Charles_Valette/status/941786841338073089",,,,,,,,,,,,
";2017-12-15 22:47;""Huawei and Xiaomi reportedly in talks with U.S. carriers to sell phones: http://bit.ly/2Bt2Kk9"";;""941786767652524032"";https://twitter.com/brynovation/status/941786767652524032",,,,,,,,,,,,
";2017-12-15 22:47;""Huawei and Xiaomi reportedly in talks with U.S. carriers to sell phones http://bit.ly/2ogXB9L"";;""941786719971524608"";https://twitter.com/DigitalTrends/status/941786719971524608",,,,,,,,,,,,
";2017-12-15 22:46;""# Huawei and # Xiaomi reportedly in talks with U.S. carriers to sell phones: Huawei and�?https://goo.gl/fb/43SCtd"";# #;""941786499430920193"";https://twitter.com/ADASITS/status/941786499430920193",,,,,,,,,,,,
";2017-12-15 22:45;""Huawei and Xiaomi reportedly in talks with U.S. carriers to sell phones: Huawei and Xiaomi are reportedly in discussions with U.S. carriers to sell a flagship line to American consumers by next year. Both companies are specifically said to be negotiating�?pic.twitter.com/dMijEpFlO8"";;""941786328794091522"";https://twitter.com/GameAppDesignz/status/941786328794091522",,,,,,,,,,,,
";2017-12-15 22:45;""Huawei and Xiaomi reportedly in talks with U.S. carriers to sell phones: Huawei and Xiaomi are reportedly in discussions with U.S. carriers to sell a flagship line to American consumers by next year. Both companies are specifically said to be negotiating�?http://dlvr.it/Q68xG4 pic.twitter.com/zsRQNNhrP2"";;""941786218299318272"";https://twitter.com/abinmbr/status/941786218299318272",,,,,,,,,,,,
";2017-12-15 22:44;""Huawei and Xiaomi reportedly in talks with U.S. carriers to sell phones: Huawei and Xiaomi�?https://goo.gl/fb/aJGGwK"";;""941786034639179777"";https://twitter.com/ADASITS/status/941786034639179777",,,,,,,,,,,,
";2017-12-15 22:38;""China's Top Phone Makers Huawei and Xiaomi In Talks With Carriers To Expand To US Market http://ift.tt/2kwjtbQ"";;""941784480494309376"";https://twitter.com/EdgardoWebDev/status/941784480494309376",,,,,,,,,,,,
";2017-12-15 22:34;""Huawei and Xiaomi reportedly in talks with U.S. carriers to sell phones http://dlvr.it/Q68tPw pic.twitter.com/xiwJLA1FSS"";;""941783443100205056"";https://twitter.com/mossfamily3/status/941783443100205056",,,,,,,,,,,,
";2017-12-15 22:33;""Huawei and Xiaomi reportedly in talks with U.S. carriers to sell phones http://www.techheadlines.us/huawei-and-xiaomi-reportedly-in-talks-with-u-s-carriers-to-sell-phones/ …pic.twitter.com/Any9Lhexgb"";;""941783282437550084"";https://twitter.com/_techheadlines/status/941783282437550084",,,,,,,,,,,,
";2017-12-15 22:33;""Huawei and Xiaomi reportedly in talks with U.S. carriers to sell phones https://goo.gl/fb/cBJYPm"";;""941783256248340480"";https://twitter.com/njobidotcom/status/941783256248340480",,,,,,,,,,,,
";2017-12-15 22:32;""Huawei and Xiaomi reportedly in talks with U.S. carriers to sell phones: Huawei and Xiaomi�?https://goo.gl/fb/Y2Hb5V"";;""941782947669135361"";https://twitter.com/Feedjunkie/status/941782947669135361",,,,,,,,,,,,
";2017-12-15 22:30;""Huawei and Xiaomi reportedly in talks with U.S. carriers to sell phones http://ift.tt/2kwRuJa"";;""941782455610171392"";https://twitter.com/gilesmorgan/status/941782455610171392",,,,,,,,,,,,
";2017-12-15 22:29;""Huawei and Xiaomi reportedly in talks with U.S. carriers to sell phones http://ift.tt/2kwRuJa"";;""941782304543985665"";https://twitter.com/AttackSm/status/941782304543985665",,,,,,,,,,,,
";2017-12-15 22:28;""Huawei and Xiaomi reportedly in talks with U.S. carriers to sell phones http://dlvr.it/Q68ryw # digital # maketingpic.twitter.com/PHI5wYu8xI"";# #;""941781935541559296"";https://twitter.com/KennethHitchner/status/941781935541559296",,,,,,,,,,,,
";2017-12-15 22:28;""Huawei and Xiaomi reportedly in talks with U.S. carriers to sell phones http://dlvr.it/Q68rpv pic.twitter.com/eSFaLPp7YO"";;""941781933117210624"";https://twitter.com/bwbiglow/status/941781933117210624",,,,,,,,,,,,
";2017-12-15 22:28;""Huawei and Xiaomi reportedly in talks with U.S. carriers to sell phones http://dlvr.it/Q68rp7 pic.twitter.com/LJHUy1sqsO"";;""941781925173239808"";https://twitter.com/EpicGeniusllc/status/941781925173239808",,,,,,,,,,,,
";2017-12-15 22:26;""With more interesting features and most importantly one of the best user experience"," how far is Huawei from becoming No.1 smart phone brand in world?"";;""941781574563090438"";https://twitter.com/arsal_sajid/status/941781574563090438",,,,,,,,,,,
";2017-12-15 22:25;""Huawei and Xiaomi reportedly in talks with U.S. carriers to sell phones http://bit.ly/2Bgz47g"";;""941781189052026882"";https://twitter.com/TheTechSpace/status/941781189052026882",,,,,,,,,,,,
";2017-12-15 22:24;""# Android # News: Huawei and Xiaomi reportedly in talks with U.S. carriers to sell phones | DigitalTrends: http://ift.tt/2kwRuJa by Brenda Stolyarpic.twitter.com/jlboL5DPUL"";# #;""941781009405763584"";https://twitter.com/GeoTech_tm/status/941781009405763584",,,,,,,,,,,,
";2017-12-15 22:18;""It's not paying for the battery replacement that's the issue here - it's that Huawei has to keep the phone for 7-10 days and I need it for work."";;""941779444062138370"";https://twitter.com/bb8bear/status/941779444062138370",,,,,,,,,,,,
";2017-12-15 22:10;""Huawei and Xiaomi reportedly in talks with U.S. carriers to sell phones http://ift.tt/2kwRuJa"";;""941777491320037376"";https://twitter.com/DarrenFowerTzar/status/941777491320037376",,,,,,,,,,,,
";2017-12-15 22:10;""Huawei and Xiaomi in talks to sell phones on AT&T and Verizon https://www.comocomprodesdevenezuela.com/huawei-and-xiaomi-in-talks-to-sell-phones-on-att-and-verizon/ �?;;""941777420297883648"";https://twitter.com/tramitesenusa/status/941777420297883648",,,,,,,,,,,,
";2017-12-15 22:10;""Huawei and Xiaomi in talks to sell phones on AT&T and Verizon https://www.comocomprodesdevenezuela.com/huawei-and-xiaomi-in-talks-to-sell-phones-on-att-and-verizon/ �?;;""941777414048436224"";https://twitter.com/repuestosjuanch/status/941777414048436224",,,,,,,,,,,,
";2017-12-15 22:10;""Huawei and Xiaomi in talks to sell phones on AT&T and Verizon https://www.comocomprodesdevenezuela.com/huawei-and-xiaomi-in-talks-to-sell-phones-on-att-and-verizon/ �?;;""941777408394440704"";https://twitter.com/bachacoven/status/941777408394440704",,,,,,,,,,,,
";2017-12-15 22:10;""Huawei and Xiaomi in talks to sell phones on AT&T and Verizon https://www.comocomprodesdevenezuela.com/huawei-and-xiaomi-in-talks-to-sell-phones-on-att-and-verizon/ �?;;""941777397426384896"";https://twitter.com/CompradesdeVene/status/941777397426384896",,,,,,,,,,,,
";2017-12-15 21:59;""China's Top Phone Makers Huawei and Xiaomi In Talks With Carriers To Expand To US Market http://bit.ly/2kxaJlO"";;""941774741718757378"";https://twitter.com/nodesyn/status/941774741718757378",,,,,,,,,,,,
";2017-12-15 21:41;""Huawei Mate 9 with Amazon Alexa and Leica Dual Camera �?64GB Unlocked Phone �?Space Gray (US Warranty) https://www.technicsuniverseworld.com/product/huawei-mate-9-with-amazon-alexa-and-leica-dual-camera-64gb-unlocked-phone-space-gray-us-warranty/ �?;;""941770203674894337"";https://twitter.com/fmediabor/status/941770203674894337",,,,,,,,,,,,
";2017-12-15 21:25;""Soo i am looking to buying a new phone.."," I really don't want to buy nything xpensive but it needs to have a good Camera front & back and have Gyroscope so i can use my virtual headset :) wat are your thoughts on Huawei phones??"";;""941766193387536384"";https://twitter.com/MkTAnimation/status/941766193387536384",,,,,,,,,,,
";2017-12-15 21:23;""I then said to the store manager how is it that I took the same model phone Huawei Mate 10 Pro just last week and I did not receive a gift. The response I was given was that I will not get any gift in a very rude manor."";;""941765587092598784"";https://twitter.com/Tebogo_Tikolo/status/941765587092598784",,,,,,,,,,,,
